spec,age,temp,dur,rep,surv,total,survival_rate
MD,2,40,0,1,10,10,1
MD,2,40,0,2,10,10,1
MD,2,40,0,3,10,10,1
MD,2,40,2,1,10,10,1
MD,2,40,2,2,10,10,1
MD,2,40,2,3,10,10,1
MD,2,40,4,1,9,10,0.9
MD,2,40,4,2,8,10,0.8
MD,2,40,4,3,8,14,0.57
MD,2,40,6,1,5,8,0.63
MD,2,40,6,2,6,10,0.6
MD,2,40,6,3,2,11,0.18
MD,2,40,8,1,4,10,0.4
MD,2,40,8,2,3,9,0.33
MD,2,40,8,3,0,14,0
MD,2,40,10,1,0,9,0
MD,2,40,10,2,0,8,0
MD,2,40,10,3,0,10,0
MD,2,39,0,1,10,10,1
MD,2,39,0,2,10,10,1
MD,2,39,0,3,10,10,1
MD,2,39,5,1,10,10,1
MD,2,39,5,2,10,10,1
MD,2,39,5,3,10,10,1
MD,2,39,7,1,5,8,0.63
MD,2,39,7,2,9,10,0.9
MD,2,39,7,3,7,9,0.78
MD,2,39,9,1,4,8,0.5
MD,2,39,9,2,5,12,0.42
MD,2,39,9,3,5,11,0.45
MD,2,39,10,1,2,10,0.2
MD,2,39,10,2,2,11,0.18
MD,2,39,10,3,0,11,0
MD,2,39,13,1,0,16,0
MD,2,39,13,2,0,11,0
MD,2,39,13,3,0,10,0
MD,2,39,15,1,0,10,0
MD,2,39,15,2,0,13,0
MD,2,38,0,1,10,10,1
MD,2,38,0,2,10,10,1
MD,2,38,0,3,10,10,1
MD,2,38,10,1,10,10,1
MD,2,38,10,2,8,10,0.8
MD,2,38,10,3,10,10,1
MD,2,38,12,1,8,10,0.8
MD,2,38,12,2,8,10,0.8
MD,2,38,12,3,6,10,0.6
MD,2,38,15,1,7,10,0.7
MD,2,38,15,2,7,10,0.7
MD,2,38,15,3,2,10,0.2
MD,2,38,18,1,5,10,0.5
MD,2,38,18,2,4,8,0.5
MD,2,38,18,3,1,9,0.11
MD,2,38,20,1,4,8,0.5
MD,2,38,20,2,5,9,0.56
MD,2,38,20,3,0,11,0
MD,2,38,25,1,2,10,0.2
MD,2,38,25,2,2,11,0.18
MD,2,38,25,3,0,11,0
MD,2,38,30,1,0,8,0
MD,2,38,30,2,0,9,0
MD,2,38,30,3,0,12,0
MD,2,37,0,1,10,10,1
MD,2,37,0,2,10,10,1
MD,2,37,0,3,10,10,1
MD,2,37,15,1,10,10,1
MD,2,37,15,2,13,13,1
MD,2,37,15,3,10,10,1
MD,2,37,20,1,9,10,0.9
MD,2,37,20,2,9,10,0.9
MD,2,37,20,3,7,10,0.7
MD,2,37,25,1,5,10,0.5
MD,2,37,25,2,6,10,0.6
MD,2,37,25,3,3,10,0.3
MD,2,37,30,1,3,10,0.3
MD,2,37,30,2,4,9,0.44
MD,2,37,30,3,0,9,0
MD,2,37,35,1,2,10,0.2
MD,2,37,35,2,1,8,0.13
MD,2,37,35,3,0,14,0
MD,2,37,40,1,2,11,0.18
MD,2,37,40,2,1,9,0.11
MD,2,37,40,3,0,10,0
MD,2,37,45,1,0,9,0
MD,2,37,45,2,0,10,0
MD,2,37,45,3,0,20,0
MD,2,36,0,1,10,10,1
MD,2,36,0,2,10,10,1
MD,2,36,0,3,10,10,1
MD,2,36,25,1,9,10,0.9
MD,2,36,25,2,10,10,1
MD,2,36,35,1,10,10,1
MD,2,36,35,2,10,10,1
MD,2,36,35,3,9,10,0.9
MD,2,36,40,1,4,10,0.4
MD,2,36,40,2,5,10,0.5
MD,2,36,40,3,5,10,0.5
MD,2,36,45,1,5,10,0.5
MD,2,36,45,2,4,8,0.5
MD,2,36,45,3,4,10,0.4
MD,2,36,55,1,3,9,0.33
MD,2,36,55,2,4,10,0.4
MD,2,36,55,3,1,10,0.1
MD,2,36,65,1,1,10,0.1
MD,2,36,65,2,1,10,0.1
MD,2,36,65,3,0,13,0
MD,2,36,70,1,0,15,0
MD,2,36,70,2,0,11,0
MD,2,36,70,3,1,10,0.1
MD,2,36,75,1,0,10,0
MD,2,36,75,2,0,10,0
MD,2,36,75,3,0,10,0
MD,2,35,0,1,10,10,1
MD,2,35,0,2,10,10,1
MD,2,35,0,3,10,10,1
MD,2,35,30,1,10,10,1
MD,2,35,30,2,10,10,1
MD,2,35,30,3,7,8,0.88
MD,2,35,40,1,8,10,0.8
MD,2,35,40,2,9,10,0.9
MD,2,35,40,3,7,8,0.88
MD,2,35,50,1,7,10,0.7
MD,2,35,50,2,5,7,0.71
MD,2,35,50,3,6,10,0.6
MD,2,35,60,1,2,5,0.4
MD,2,35,60,2,6,12,0.5
MD,2,35,60,3,5,9,0.56
MD,2,35,60,4,3,10,0.3
MD,2,35,80,1,1,9,0.11
MD,2,35,80,2,2,8,0.25
MD,2,35,80,3,1,10,0.1
MD,2,35,100,1,0,10,0
MD,2,35,100,2,2,12,0.17
MD,2,35,100,3,0,10,0
MD,2,35,110,1,0,10,0
MD,2,35,110,2,0,10,0
MD,2,35,110,3,0,10,0
MD,2,35,120,1,0,5,0
MD,2,35,120,2,0,10,0
MD,2,35,120,3,0,10,0
MD,2,34,0,1,10,10,1
MD,2,34,0,2,10,10,1
MD,2,34,0,3,10,10,1
MD,2,34,60,1,8,9,0.89
MD,2,34,60,2,8,8,1
MD,2,34,60,3,9,10,0.9
MD,2,34,90,1,8,9,0.89
MD,2,34,90,2,7,10,0.7
MD,2,34,90,3,6,10,0.6
MD,2,34,120,1,6,10,0.6
MD,2,34,120,2,6,10,0.6
MD,2,34,120,3,3,10,0.3
MD,2,34,135,1,2,10,0.2
MD,2,34,135,2,0,10,0
MD,2,34,135,3,0,10,0
MD,2,34,150,1,1,8,0.13
MD,2,34,150,2,2,10,0.2
MD,2,34,150,3,0,10,0
MD,2,34,165,1,0,9,0
MD,2,34,165,2,0,10,0
MD,2,34,165,3,0,10,0
MD,2,34,180,1,0,10,0
MD,2,34,180,2,0,5,0
MD,6,40,0,1,10,10,1
MD,6,40,0,2,10,10,1
MD,6,40,0,3,10,10,1
MD,6,40,2,1,4,4,1
MD,6,40,2,2,9,10,0.9
MD,6,40,4,1,9,9,1
MD,6,40,4,2,10,10,1
MD,6,40,4,3,10,10,1
MD,6,40,5,1,8,10,0.8
MD,6,40,5,2,6,10,0.6
MD,6,40,5,3,5,10,0.5
MD,6,40,6,1,2,10,0.2
MD,6,40,6,2,6,9,0.67
MD,6,40,6,3,5,10,0.5
MD,6,40,6,4,5,10,0.5
MD,6,40,8,1,3,10,0.3
MD,6,40,8,2,0,10,0
MD,6,40,8,3,1,8,0.13
MD,6,40,8,4,1,10,0.1
MD,6,40,10,1,0,10,0
MD,6,40,10,2,1,10,0.1
MD,6,40,10,3,0,10,0
MD,6,40,12,1,0,10,0
MD,6,40,12,2,0,10,0
MD,6,40,12,3,0,10,0
MD,6,39,0,1,10,10,1
MD,6,39,0,2,10,10,1
MD,6,39,0,3,10,10,1
MD,6,39,5,1,10,10,1
MD,6,39,5,2,9,10,0.9
MD,6,39,5,3,9,10,0.9
MD,6,39,5,4,10,10,1
MD,6,39,7,1,6,8,0.75
MD,6,39,7,2,6,9,0.67
MD,6,39,7,3,5,10,0.5
MD,6,39,8,1,8,9,0.89
MD,6,39,8,2,9,9,1
MD,6,39,9,1,5,10,0.5
MD,6,39,9,2,11,11,1
MD,6,39,9,3,3,10,0.3
MD,6,39,9,4,3,8,0.38
MD,6,39,10,1,2,6,0.33
MD,6,39,10,2,8,9,0.89
MD,6,39,10,3,3,10,0.3
MD,6,39,10,4,3,12,0.25
MD,6,39,12,1,0,10,0
MD,6,39,12,2,5,9,0.56
MD,6,39,12,3,1,10,0.1
MD,6,39,12,4,2,10,0.2
MD,6,39,15,1,0,10,0
MD,6,39,15,2,0,10,0
MD,6,39,15,3,0,10,0
MD,6,38,0,1,10,10,1
MD,6,38,0,2,10,10,1
MD,6,38,0,3,10,10,1
MD,6,38,7,1,7,7,1
MD,6,38,7,2,9,9,1
MD,6,38,7,3,10,12,0.83
MD,6,38,10,1,8,10,0.8
MD,6,38,10,2,7,10,0.7
MD,6,38,10,3,10,12,0.83
MD,6,38,12,1,5,9,0.56
MD,6,38,12,2,9,10,0.9
MD,6,38,12,3,5,10,0.5
MD,6,38,12,4,4,8,0.5
MD,6,38,15,1,5,9,0.56
MD,6,38,15,2,5,10,0.5
MD,6,38,15,3,5,8,0.63
MD,6,38,20,1,5,10,0.5
MD,6,38,20,2,4,10,0.4
MD,6,38,20,3,4,11,0.36
MD,6,38,20,4,3,10,0.3
MD,6,38,22,1,1,11,0.09
MD,6,38,22,2,0,10,0
MD,6,38,22,3,0,9,0
MD,6,38,25,1,0,9,0
MD,6,38,25,2,0,10,0
MD,6,38,25,3,0,12,0
MD,6,38,25,4,0,10,0
MD,6,37,0,1,10,10,1
MD,6,37,0,2,10,10,1
MD,6,37,0,3,10,10,1
MD,6,37,8,1,10,10,1
MD,6,37,10,1,9,10,0.9
MD,6,37,10,2,10,10,1
MD,6,37,10,3,9,10,0.9
MD,6,37,15,1,8,10,0.8
MD,6,37,15,2,7,10,0.7
MD,6,37,15,3,7,10,0.7
MD,6,37,20,1,4,9,0.44
MD,6,37,20,2,5,10,0.5
MD,6,37,20,3,7,10,0.7
MD,6,37,23,1,6,10,0.6
MD,6,37,23,2,4,8,0.5
MD,6,37,25,1,5,9,0.56
MD,6,37,25,2,3,11,0.27
MD,6,37,25,3,3,9,0.33
MD,6,37,30,1,1,8,0.13
MD,6,37,30,2,3,11,0.27
MD,6,37,30,3,2,9,0.22
MD,6,37,35,1,3,11,0.27
MD,6,37,35,2,2,10,0.2
MD,6,37,35,3,1,9,0.11
MD,6,37,40,1,0,10,0
MD,6,37,40,2,0,10,0
MD,6,37,40,3,0,10,0
MD,6,36,0,1,10,10,1
MD,6,36,0,2,10,10,1
MD,6,36,0,3,10,10,1
MD,6,36,25,1,10,10,1
MD,6,36,30,1,9,9,1
MD,6,36,30,2,8,9,0.89
MD,6,36,30,3,9,10,0.9
MD,6,36,40,1,6,10,0.6
MD,6,36,40,2,5,10,0.5
MD,6,36,40,3,6,10,0.6
MD,6,36,50,1,4,10,0.4
MD,6,36,50,2,3,11,0.27
MD,6,36,50,3,3,10,0.3
MD,6,36,60,1,1,10,0.1
MD,6,36,60,2,1,10,0.1
MD,6,36,60,3,0,11,0
MD,6,36,70,1,0,10,0
MD,6,36,70,2,0,10,0
MD,6,36,70,3,0,11,0
MD,6,35,0,1,10,10,1
MD,6,35,0,2,10,10,1
MD,6,35,0,3,10,10,1
MD,6,35,40,1,5,7,0.71
MD,6,35,40,2,8,10,0.8
MD,6,35,40,3,8,10,0.8
MD,6,35,60,1,8,10,0.8
MD,6,35,60,2,4,8,0.5
MD,6,35,60,3,6,10,0.6
MD,6,35,80,1,6,10,0.6
MD,6,35,80,2,4,10,0.4
MD,6,35,80,3,4,9,0.44
MD,6,35,100,1,2,8,0.25
MD,6,35,100,2,2,11,0.18
MD,6,35,100,3,2,9,0.22
MD,6,35,120,1,0,10,0
MD,6,35,120,2,0,10,0
MD,6,35,120,3,0,11,0
MD,6,34,0,1,10,10,1
MD,6,34,0,2,10,10,1
MD,6,34,0,3,10,10,1
MD,6,34,60,1,8,10,0.8
MD,6,34,60,2,8,10,0.8
MD,6,34,60,3,12,12,1
MD,6,34,90,1,7,10,0.7
MD,6,34,90,2,7,10,0.7
MD,6,34,120,1,5,10,0.5
MD,6,34,120,2,6,10,0.6
MD,6,34,120,3,6,10,0.6
MD,6,34,150,1,3,10,0.3
MD,6,34,150,2,1,10,0.1
MD,6,34,150,3,9,17,0.53
MD,6,34,180,1,2,12,0.17
MD,6,34,180,2,4,10,0.4
MD,6,34,180,3,2,11,0.18
MD,6,34,190,1,1,10,0.1
MD,6,34,190,2,0,8,0
MD,6,34,190,3,0,10,0
MD,6,34,200,1,0,9,0
MD,6,34,200,2,2,13,0.15
MD,6,34,200,3,0,11,0
MD,6,34,210,1,0,10,0
MD,6,34,210,2,0,10,0
MD,6,34,210,3,0,10,0
MD,12,40,0,1,10,10,1
MD,12,40,0,2,10,10,1
MD,12,40,0,3,10,10,1
MD,12,40,4,1,8,10,0.8
MD,12,40,4,2,4,9,0.44
MD,12,40,4,3,9,10,0.9
MD,12,40,4,4,8,8,1
MD,12,40,5,1,5,11,0.45
MD,12,40,5,2,6,11,0.55
MD,12,40,5,3,2,6,0.33
MD,12,40,6,1,5,9,0.56
MD,12,40,6,2,5,10,0.5
MD,12,40,6,3,6,7,0.86
MD,12,40,6,4,6,8,0.75
MD,12,40,7,1,9,10,0.9
MD,12,40,7,2,7,12,0.58
MD,12,40,7,3,3,8,0.38
MD,12,40,7,4,5,9,0.56
MD,12,40,7,5,0,10,0
MD,12,40,8,1,6,10,0.6
MD,12,40,8,2,6,10,0.6
MD,12,40,8,3,2,9,0.22
MD,12,40,8,4,3,9,0.33
MD,12,40,8,5,0,8,0
MD,12,40,9,1,3,11,0.27
MD,12,40,9,2,0,8,0
MD,12,40,10,1,0,10,0
MD,12,40,10,2,0,10,0
MD,12,40,10,3,0,9,0
MD,12,40,10,4,0,8,0
MD,12,39,0,1,10,10,1
MD,12,39,0,2,10,10,1
MD,12,39,0,3,10,10,1
MD,12,39,5,1,7,10,0.7
MD,12,39,5,2,10,10,1
MD,12,39,5,3,10,10,1
MD,12,39,7,1,8,10,0.8
MD,12,39,7,2,7,9,0.78
MD,12,39,7,3,9,10,0.9
MD,12,39,10,1,9,10,0.9
MD,12,39,10,2,6,6,1
MD,12,39,10,3,3,8,0.38
MD,12,39,10,4,4,10,0.4
MD,12,39,12,1,1,8,0.13
MD,12,39,12,2,2,4,0.5
MD,12,39,12,3,5,13,0.38
MD,12,39,12,4,2,11,0.18
MD,12,39,12,5,2,12,0.17
MD,12,39,14,1,2,10,0.2
MD,12,39,14,2,0,9,0
MD,12,39,14,3,0,9,0
MD,12,39,15,1,0,10,0
MD,12,39,15,2,0,10,0
MD,12,39,15,3,0,6,0
MD,12,38,0,1,10,10,1
MD,12,38,0,2,10,10,1
MD,12,38,0,3,10,10,1
MD,12,38,5,1,9,9,1
MD,12,38,5,2,10,10,1
MD,12,38,10,1,8,10,0.8
MD,12,38,10,2,8,8,1
MD,12,38,10,3,9,10,0.9
MD,12,38,10,4,10,10,1
MD,12,38,15,1,5,8,0.63
MD,12,38,15,2,4,7,0.57
MD,12,38,15,3,7,10,0.7
MD,12,38,15,4,7,10,0.7
MD,12,38,20,1,3,6,0.5
MD,12,38,20,2,5,13,0.38
MD,12,38,20,3,6,9,0.67
MD,12,38,20,4,6,10,0.6
MD,12,38,23,1,5,9,0.56
MD,12,38,23,2,5,10,0.5
MD,12,38,23,3,0,8,0
MD,12,38,25,1,0,11,0
MD,12,38,25,2,0,10,0
MD,12,38,25,3,3,11,0.27
MD,12,38,28,1,1,8,0.13
MD,12,38,28,2,0,8,0
MD,12,38,28,3,0,10,0
MD,12,38,30,1,0,10,0
MD,12,38,30,2,0,10,0
MD,12,38,30,3,0,10,0
MD,12,37,0,1,10,10,1
MD,12,37,0,2,10,10,1
MD,12,37,0,3,10,10,1
MD,12,37,15,1,10,10,1
MD,12,37,15,2,9,10,0.9
MD,12,37,20,1,8,10,0.8
MD,12,37,20,2,8,10,0.8
MD,12,37,20,3,8,10,0.8
MD,12,37,30,1,6,10,0.6
MD,12,37,30,2,6,10,0.6
MD,12,37,30,3,2,3,0.67
MD,12,37,35,1,4,10,0.4
MD,12,37,35,2,3,8,0.38
MD,12,37,35,3,2,10,0.2
MD,12,37,38,1,3,9,0.33
MD,12,37,38,2,2,10,0.2
MD,12,37,40,1,3,19,0.16
MD,12,37,40,2,1,9,0.11
MD,12,37,40,3,4,10,0.4
MD,12,37,50,1,0,10,0
MD,12,37,55,1,1,13,0.08
MD,12,37,55,2,0,9,0
MD,12,37,55,3,0,11,0
MD,12,37,60,3,0,10,0
MD,12,36,0,1,10,10,1
MD,12,36,0,2,10,10,1
MD,12,36,0,3,10,10,1
MD,12,36,25,1,11,12,0.92
MD,12,36,25,2,10,10,1
MD,12,36,35,1,6,9,0.67
MD,12,36,35,2,9,10,0.9
MD,12,36,35,3,8,10,0.8
MD,12,36,35,4,8,10,0.8
MD,12,36,45,1,10,14,0.71
MD,12,36,45,2,4,9,0.44
MD,12,36,45,3,7,10,0.7
MD,12,36,45,4,8,10,0.8
MD,12,36,55,1,6,11,0.55
MD,12,36,55,2,5,10,0.5
MD,12,36,55,3,5,10,0.5
MD,12,36,65,1,5,12,0.42
MD,12,36,65,2,5,10,0.5
MD,12,36,65,3,4,10,0.4
MD,12,36,65,4,3,10,0.3
MD,12,36,70,1,4,10,0.4
MD,12,36,70,2,4,11,0.36
MD,12,36,75,1,1,10,0.1
MD,12,36,75,2,0,10,0
MD,12,36,75,3,0,10,0
MD,12,36,80,1,0,9,0
MD,12,36,80,2,0,10,0
MD,12,36,80,3,0,10,0
MD,12,35,0,1,10,10,1
MD,12,35,0,2,10,10,1
MD,12,35,0,3,10,10,1
MD,12,35,30,1,10,10,1
MD,12,35,30,2,10,10,1
MD,12,35,45,1,10,10,1
MD,12,35,45,2,10,10,1
MD,12,35,60,1,10,10,1
MD,12,35,75,1,10,10,1
MD,12,35,75,2,10,10,1
MD,12,35,90,1,10,10,1
MD,12,35,90,2,8,10,0.8
MD,12,35,90,3,9,10,0.9
MD,12,35,90,4,8,10,0.8
MD,12,35,105,1,7,10,0.7
MD,12,35,105,2,4,6,0.67
MD,12,35,105,3,6,10,0.6
MD,12,35,105,4,6,9,0.67
MD,12,35,105,5,5,10,0.5
MD,12,35,120,1,3,9,0.33
MD,12,35,120,2,2,9,0.22
MD,12,35,120,3,2,10,0.2
MD,12,35,120,4,2,10,0.2
MD,12,35,130,1,0,9,0
MD,12,35,130,2,0,10,0
MD,12,35,130,3,0,10,0
MD,12,34,0,1,10,10,1
MD,12,34,0,2,10,10,1
MD,12,34,0,3,10,10,1
MD,12,34,90,1,5,6,0.83
MD,12,34,90,2,10,10,1
MD,12,34,100,1,7,8,0.88
MD,12,34,100,2,8,9,0.89
MD,12,34,100,3,10,10,1
MD,12,34,110,1,10,10,1
MD,12,34,110,2,8,10,0.8
MD,12,34,120,1,3,8,0.38
MD,12,34,120,2,10,10,1
MD,12,34,120,3,10,10,1
MD,12,34,130,1,7,9,0.78
MD,12,34,130,2,9,9,1
MD,12,34,150,1,6,9,0.67
MD,12,34,150,2,4,4,1
MD,12,34,150,3,4,11,0.36
MD,12,34,180,1,7,12,0.58
MD,12,34,180,2,5,10,0.5
MD,12,34,180,3,7,9,0.78
MD,12,34,180,4,8,10,0.8
MD,12,34,210,1,7,12,0.58
MD,12,34,210,2,6,12,0.5
MD,12,34,210,3,5,10,0.5
MD,12,34,240,1,6,12,0.5
MD,12,34,240,2,3,10,0.3
MD,12,34,270,1,1,10,0.1
MD,12,34,270,2,3,12,0.25
MD,12,34,270,3,2,9,0.22
MD,12,34,270,4,3,9,0.33
MD,12,34,300,1,1,10,0.1
MD,12,34,300,2,1,10,0.1
MD,12,34,310,1,2,9,0.22
MD,12,34,310,2,3,10,0.3
MD,12,34,310,3,1,10,0.1
MD,12,34,320,1,0,10,0
MD,12,34,320,2,0,10,0
MD,12,34,320,3,0,4,0
MD,12,34,338,1,0,10,0
RP,2,40,0,1,10,10,1
RP,2,40,0,2,10,10,1
RP,2,40,0,3,10,10,1
RP,2,40,4,1,9,10,0.9
RP,2,40,4,2,8,10,0.8
RP,2,40,4,3,9,10,0.9
RP,2,40,6,1,6,10,0.6
RP,2,40,6,2,5,10,0.5
RP,2,40,6,3,7,10,0.7
RP,2,40,8,1,5,10,0.5
RP,2,40,8,2,4,14,0.29
RP,2,40,8,3,4,10,0.4
RP,2,40,10,1,1,10,0.1
RP,2,40,10,2,2,10,0.2
RP,2,40,10,3,1,10,0.1
RP,2,40,12,1,0,10,0
RP,2,40,12,2,0,11,0
RP,2,40,12,3,0,17,0
RP,2,39,0,1,10,10,1
RP,2,39,0,2,10,10,1
RP,2,39,0,3,10,10,1
RP,2,39,5,1,11,11,1
RP,2,39,5,2,10,10,1
RP,2,39,8,1,6,8,0.75
RP,2,39,8,2,6,9,0.67
RP,2,39,8,3,9,9,1
RP,2,39,11,1,6,9,0.67
RP,2,39,11,2,6,10,0.6
RP,2,39,11,3,4,7,0.57
RP,2,39,14,1,3,10,0.3
RP,2,39,14,2,3,10,0.3
RP,2,39,14,3,2,7,0.29
RP,2,39,17,1,2,10,0.2
RP,2,39,17,2,1,10,0.1
RP,2,39,17,3,2,10,0.2
RP,2,39,20,1,0,10,0
RP,2,39,20,2,0,10,0
RP,2,39,20,3,0,10,0
RP,2,38,0,1,10,10,1
RP,2,38,0,2,10,10,1
RP,2,38,0,3,10,10,1
RP,2,38,10,1,10,10,1
RP,2,38,10,2,10,10,1
RP,2,38,20,1,8,10,0.8
RP,2,38,20,2,6,8,0.75
RP,2,38,20,3,6,10,0.6
RP,2,38,25,1,6,9,0.67
RP,2,38,25,2,7,11,0.64
RP,2,38,25,3,5,10,0.5
RP,2,38,30,1,4,13,0.31
RP,2,38,30,2,2,10,0.2
RP,2,38,30,3,2,10,0.2
RP,2,38,35,1,1,10,0.1
RP,2,38,35,2,2,12,0.17
RP,2,38,35,3,2,11,0.18
RP,2,38,40,1,0,10,0
RP,2,38,40,2,0,10,0
RP,2,38,40,3,0,10,0
RP,2,37,0,1,10,10,1
RP,2,37,0,2,10,10,1
RP,2,37,0,3,10,10,1
RP,2,37,40,1,8,10,0.8
RP,2,37,40,2,10,10,1
RP,2,37,40,3,4,5,0.8
RP,2,37,45,1,4,9,0.44
RP,2,37,45,2,5,12,0.42
RP,2,37,45,3,5,11,0.45
RP,2,37,55,1,3,8,0.38
RP,2,37,55,2,1,10,0.1
RP,2,37,55,3,0,10,0
RP,2,37,60,1,0,10,0
RP,2,37,60,2,0,11,0
RP,2,37,60,3,0,10,0
RP,2,37,70,1,0,9,0
RP,2,37,70,2,0,10,0
RP,2,37,70,3,0,10,0
RP,2,36,0,1,10,10,1
RP,2,36,0,2,10,10,1
RP,2,36,0,3,10,10,1
RP,2,36,60,1,8,9,0.89
RP,2,36,60,2,9,10,0.9
RP,2,36,80,1,8,10,0.8
RP,2,36,80,2,8,10,0.8
RP,2,36,80,3,8,9,0.89
RP,2,36,100,1,7,10,0.7
RP,2,36,100,2,6,10,0.6
RP,2,36,120,1,5,10,0.5
RP,2,36,120,2,4,9,0.44
RP,2,36,120,3,0,8,0
RP,2,36,140,1,2,10,0.2
RP,2,36,140,2,1,9,0.11
RP,2,36,140,3,0,9,0
RP,2,36,160,1,0,10,0
RP,2,36,160,2,1,10,0.1
RP,2,36,160,3,0,10,0
RP,2,36,180,1,0,10,0
RP,2,36,180,2,0,12,0
RP,2,36,180,3,0,11,0
RP,2,35,0,1,10,10,1
RP,2,35,0,2,10,10,1
RP,2,35,0,3,10,10,1
RP,2,35,60,1,11,11,1
RP,2,35,60,2,10,10,1
RP,2,35,120,1,10,12,0.83
RP,2,35,120,2,8,10,0.8
RP,2,35,120,3,8,16,0.5
RP,2,35,150,1,4,12,0.33
RP,2,35,150,2,4,10,0.4
RP,2,35,150,3,3,9,0.33
RP,2,35,180,1,3,9,0.33
RP,2,35,180,2,5,11,0.45
RP,2,35,180,3,3,10,0.3
RP,2,35,240,1,3,11,0.27
RP,2,35,240,2,2,9,0.22
RP,2,35,240,3,0,10,0
RP,2,35,260,1,0,10,0
RP,2,35,260,2,0,14,0
RP,2,35,260,3,0,10,0
RP,2,35,300,1,0,10,0
RP,2,35,300,2,0,10,0
RP,2,35,360,1,0,7,0
RP,2,35,360,2,0,15,0
RP,2,35,360,3,0,10,0
RP,2,35,420,1,1,5,0.2
RP,2,35,587,1,0,10,0
RP,2,35,587,2,0,10,0
RP,2,34,0,1,10,10,1
RP,2,34,0,2,10,10,1
RP,2,34,0,3,10,10,1
RP,2,34,240,1,7,8,0.88
RP,2,34,240,2,5,10,0.5
RP,2,34,240,3,9,10,0.9
RP,2,34,360,1,5,8,0.63
RP,2,34,360,2,4,7,0.57
RP,2,34,360,3,8,10,0.8
RP,2,34,480,1,6,10,0.6
RP,2,34,480,2,6,10,0.6
RP,2,34,480,3,12,17,0.71
RP,2,34,540,1,5,11,0.45
RP,2,34,540,2,6,11,0.55
RP,2,34,540,3,5,10,0.5
RP,2,34,600,1,3,9,0.33
RP,2,34,600,2,3,10,0.3
RP,2,34,720,1,3,10,0.3
RP,2,34,720,2,3,10,0.3
RP,2,34,840,1,2,10,0.2
RP,2,34,840,2,2,10,0.2
RP,2,34,840,3,3,12,0.25
RP,2,34,840,4,2,10,0.2
RP,2,34,960,1,2,12,0.17
RP,2,34,960,2,1,9,0.11
RP,2,34,960,3,2,11,0.18
RP,2,34,1080,1,0,10,0
RP,2,34,1080,2,0,13,0
RP,2,34,1080,3,2,10,0.2
RP,6,40,0,1,10,10,1
RP,6,40,0,2,10,10,1
RP,6,40,0,3,10,10,1
RP,6,40,5,1,9,10,0.9
RP,6,40,5,2,10,10,1
RP,6,40,7,1,8,10,0.8
RP,6,40,7,2,9,10,0.9
RP,6,40,10,1,9,11,0.82
RP,6,40,10,2,10,11,0.91
RP,6,40,13,1,13,14,0.93
RP,6,40,13,2,8,10,0.8
RP,6,40,13,3,6,10,0.6
RP,6,40,15,1,5,10,0.5
RP,6,40,15,2,6,11,0.55
RP,6,40,15,3,5,10,0.5
RP,6,40,18,1,2,10,0.2
RP,6,40,18,2,2,10,0.2
RP,6,40,18,3,0,7,0
RP,6,40,20,1,0,8,0
RP,6,40,20,2,0,10,0
RP,6,40,20,3,0,10,0
RP,6,39,0,1,10,10,1
RP,6,39,0,2,10,10,1
RP,6,39,0,3,10,10,1
RP,6,39,15,1,8,9,0.89
RP,6,39,15,2,9,10,0.9
RP,6,39,15,3,5,10,0.5
RP,6,39,20,1,10,12,0.83
RP,6,39,20,2,6,12,0.5
RP,6,39,20,3,4,10,0.4
RP,6,39,20,4,5,12,0.42
RP,6,39,25,1,2,10,0.2
RP,6,39,25,2,4,16,0.25
RP,6,39,25,3,1,11,0.09
RP,6,39,30,1,0,10,0
RP,6,39,30,2,0,10,0
RP,6,39,30,3,0,10,0
RP,6,38,0,1,10,10,1
RP,6,38,0,2,10,10,1
RP,6,38,0,3,10,10,1
RP,6,38,20,1,8,9,0.89
RP,6,38,20,2,10,10,1
RP,6,38,20,3,8,10,0.8
RP,6,38,30,1,6,10,0.6
RP,6,38,30,2,6,10,0.6
RP,6,38,30,3,3,10,0.3
RP,6,38,30,4,4,10,0.4
RP,6,38,35,1,0,7,0
RP,6,38,35,2,1,9,0.11
RP,6,38,35,3,2,12,0.17
RP,6,38,40,1,3,11,0.27
RP,6,38,40,2,2,8,0.25
RP,6,38,40,3,0,9,0
RP,6,38,40,4,0,10,0
RP,6,38,50,1,0,10,0
RP,6,38,50,2,0,10,0
RP,6,38,50,3,0,11,0
RP,6,37,0,1,10,10,1
RP,6,37,0,2,10,10,1
RP,6,37,0,3,10,10,1
RP,6,37,40,1,10,10,1
RP,6,37,40,2,10,10,1
RP,6,37,40,3,9,10,0.9
RP,6,37,50,1,8,11,0.73
RP,6,37,50,2,8,10,0.8
RP,6,37,50,3,5,10,0.5
RP,6,37,60,1,6,9,0.67
RP,6,37,60,2,5,10,0.5
RP,6,37,60,3,8,11,0.73
RP,6,37,60,4,5,10,0.5
RP,6,37,75,1,3,9,0.33
RP,6,37,75,2,1,9,0.11
RP,6,37,75,3,6,10,0.6
RP,6,37,75,4,3,10,0.3
RP,6,37,80,1,1,9,0.11
RP,6,37,80,2,2,10,0.2
RP,6,37,80,3,3,10,0.3
RP,6,37,90,1,0,10,0
RP,6,37,90,2,0,10,0
RP,6,37,90,3,0,11,0
RP,6,36,0,1,10,10,1
RP,6,36,0,2,10,10,1
